datetime,temperature,rainfall,windspeed,humidity,is_raining,is_hot,is_cold,temp_bucket
2024-02-15 10:00:00,26.2,0.0,19.0,42,0,0,0,warm
2024-02-15 11:00:00,28.5,0.0,18.4,35,0,0,0,warm
2024-02-15 12:00:00,30.1,0.0,17.3,34,0,0,0,warm
2024-02-15 13:00:00,31.2,0.0,15.1,31,0,0,0,warm
2024-02-15 14:00:00,31.8,0.0,13.5,29,0,0,0,warm
2024-02-15 15:00:00,32.0,0.0,12.8,28,0,0,0,warm
2024-02-15 16:00:00,31.8,0.0,11.5,28,0,0,0,warm
2024-02-15 17:00:00,31.0,0.0,10.5,28,0,0,0,warm
2024-02-15 18:00:00,27.4,0.0,8.1,35,0,0,0,warm
2024-02-15 19:00:00,25.9,0.0,9.9,38,0,0,0,warm
2024-02-15 20:00:00,25.0,0.0,11.0,40,0,0,0,pleasant
2024-02-15 21:00:00,24.2,0.0,11.8,42,0,0,0,pleasant
2024-02-15 22:00:00,23.6,0.0,12.7,43,0,0,0,pleasant
2024-02-15 23:00:00,23.0,0.0,12.2,43,0,0,0,pleasant
2024-02-16 00:00:00,22.4,0.0,12.9,43,0,0,0,pleasant
2024-02-16 01:00:00,22.1,0.0,15.5,43,0,0,0,pleasant
2024-02-16 02:00:00,21.6,0.0,15.5,45,0,0,0,pleasant
2024-02-16 03:00:00,21.1,0.0,15.3,47,0,0,0,pleasant
2024-02-16 04:00:00,20.6,0.0,15.3,48,0,0,0,pleasant
2024-02-16 05:00:00,20.3,0.0,16.1,49,0,0,0,pleasant
2024-02-16 06:00:00,20.2,0.0,17.4,50,0,0,0,pleasant
2024-02-16 07:00:00,20.0,0.0,17.4,51,0,0,0,pleasant
2024-02-16 08:00:00,21.6,0.0,16.6,48,0,0,0,pleasant
2024-02-16 09:00:00,24.0,0.0,19.0,42,0,0,0,pleasant
2024-02-16 10:00:00,26.6,0.0,19.1,37,0,0,0,warm
2024-02-16 11:00:00,29.1,0.0,18.3,33,0,0,0,warm
2024-02-16 12:00:00,31.1,0.0,16.8,30,0,0,0,warm
2024-02-16 13:00:00,32.7,0.0,14.6,29,0,0,0,warm
2024-02-16 14:00:00,33.5,0.0,12.0,27,0,0,0,warm
2024-02-16 15:00:00,33.9,0.0,10.8,26,0,0,0,warm
2024-02-16 16:00:00,33.8,0.0,11.2,25,0,0,0,warm
2024-02-16 17:00:00,32.9,0.0,11.0,26,0,0,0,warm
2024-02-16 18:00:00,28.8,0.0,6.7,36,0,0,0,warm
2024-02-16 19:00:00,27.0,0.0,7.6,39,0,0,0,warm
2024-02-16 20:00:00,25.9,0.0,7.9,41,0,0,0,warm
2024-02-16 21:00:00,25.0,0.0,8.9,43,0,0,0,pleasant
2024-02-16 22:00:00,24.4,0.0,10.4,43,0,0,0,pleasant
2024-02-16 23:00:00,23.5,0.0,10.5,43,0,0,0,pleasant
2024-02-17 00:00:00,22.9,0.0,9.8,42,0,0,0,pleasant
2024-02-17 01:00:00,22.1,0.0,10.5,41,0,0,0,pleasant
2024-02-17 02:00:00,21.5,0.0,12.0,42,0,0,0,pleasant
2024-02-17 03:00:00,21.0,0.0,13.0,45,0,0,0,pleasant
2024-02-17 04:00:00,20.8,0.0,13.2,48,0,0,0,pleasant
2024-02-17 05:00:00,20.5,0.0,13.6,51,0,0,0,pleasant
2024-02-17 06:00:00,20.7,0.0,12.5,57,0,0,0,pleasant
2024-02-17 07:00:00,20.6,0.0,13.4,57,0,0,0,pleasant
2024-02-17 08:00:00,22.5,0.0,12.7,52,0,0,0,pleasant
2024-02-17 09:00:00,25.1,0.0,13.0,46,0,0,0,warm
2024-02-17 10:00:00,28.1,0.0,13.7,40,0,0,0,warm
2024-02-17 11:00:00,30.8,0.0,11.5,36,0,0,0,warm
2024-02-17 12:00:00,32.6,0.0,8.4,34,0,0,0,warm
2024-02-17 13:00:00,33.8,0.0,5.1,29,0,0,0,warm
2024-02-17 14:00:00,34.4,0.0,4.1,26,0,0,0,warm
2024-02-17 15:00:00,34.7,0.0,6.0,24,0,0,0,warm
2024-02-17 16:00:00,34.6,0.0,6.9,22,0,0,0,warm
2024-02-17 17:00:00,33.8,0.0,9.4,23,0,0,0,warm
2024-02-17 18:00:00,29.9,0.0,7.9,24,0,0,0,warm
2024-02-17 19:00:00,28.0,0.0,8.6,27,0,0,0,warm
2024-02-17 20:00:00,26.8,0.0,9.1,29,0,0,0,warm
2024-02-17 21:00:00,25.8,0.0,9.3,30,0,0,0,warm
2024-02-17 22:00:00,25.0,0.0,9.5,31,0,0,0,pleasant
2024-02-17 23:00:00,24.0,0.0,10.9,33,0,0,0,pleasant
2024-02-18 00:00:00,23.5,0.0,10.2,32,0,0,0,pleasant
2024-02-18 01:00:00,22.4,0.0,8.9,32,0,0,0,pleasant
2024-02-18 02:00:00,21.2,0.0,7.1,33,0,0,0,pleasant
2024-02-18 03:00:00,20.0,0.0,8.5,39,0,0,0,pleasant
2024-02-18 04:00:00,20.0,0.0,6.8,38,0,0,0,pleasant
2024-02-18 05:00:00,18.6,0.0,8.7,44,0,0,0,pleasant
2024-02-18 06:00:00,18.4,0.0,8.6,54,0,0,0,pleasant
2024-02-18 07:00:00,18.8,0.0,8.0,53,0,0,0,pleasant
2024-02-18 08:00:00,21.4,0.0,5.9,48,0,0,0,pleasant
2024-02-18 09:00:00,24.6,0.0,0.8,42,0,0,0,pleasant
2024-02-18 10:00:00,27.8,0.0,2.3,36,0,0,0,warm
2024-02-18 11:00:00,30.3,0.0,3.4,30,0,0,0,warm
2024-02-18 12:00:00,32.2,0.0,4.8,25,0,0,0,warm
2024-02-18 13:00:00,33.8,0.0,10.9,19,0,0,0,warm
2024-02-18 14:00:00,34.2,0.0,13.9,16,0,0,0,warm
2024-02-18 15:00:00,34.0,0.0,15.3,17,0,0,0,warm
2024-02-18 16:00:00,33.8,0.0,11.6,18,0,0,0,warm
2024-02-18 17:00:00,33.7,0.0,8.7,17,0,0,0,warm
2024-02-18 18:00:00,30.0,0.0,8.6,20,0,0,0,warm
2024-02-18 19:00:00,26.3,0.0,10.2,28,0,0,0,warm
2024-02-18 20:00:00,26.4,0.0,8.9,26,0,0,0,warm
2024-02-18 21:00:00,25.4,0.0,8.0,28,0,0,0,warm
2024-02-18 22:00:00,23.1,0.0,7.9,34,0,0,0,pleasant
2024-02-18 23:00:00,22.5,0.0,9.0,36,0,0,0,pleasant
2024-02-19 00:00:00,22.7,0.0,8.8,33,0,0,0,pleasant
2024-02-19 01:00:00,22.2,0.0,8.7,33,0,0,0,pleasant
2024-02-19 02:00:00,21.1,0.0,8.3,36,0,0,0,pleasant
2024-02-19 03:00:00,20.3,0.0,7.9,37,0,0,0,pleasant
2024-02-19 04:00:00,19.9,0.0,8.3,37,0,0,0,pleasant
2024-02-19 05:00:00,19.5,0.0,8.4,38,0,0,0,pleasant
2024-02-19 06:00:00,20.5,0.0,10.1,43,0,0,0,pleasant
2024-02-19 07:00:00,20.6,0.0,10.5,46,0,0,0,pleasant
2024-02-19 08:00:00,22.9,0.0,11.9,42,0,0,0,pleasant
2024-02-19 09:00:00,25.9,0.0,11.1,34,0,0,0,warm
2024-02-19 10:00:00,28.5,0.0,14.2,30,0,0,0,warm
2024-02-19 11:00:00,30.6,0.0,17.1,26,0,0,0,warm
2024-02-19 12:00:00,32.2,0.0,17.1,22,0,0,0,warm
2024-02-19 13:00:00,33.3,0.0,15.9,20,0,0,0,warm
2024-02-19 14:00:00,34.0,0.0,15.6,20,0,0,0,warm
2024-02-19 15:00:00,34.3,0.0,14.7,20,0,0,0,warm
2024-02-19 16:00:00,34.2,0.0,12.8,19,0,0,0,warm
2024-02-19 17:00:00,33.3,0.0,10.7,21,0,0,0,warm
2024-02-19 18:00:00,29.0,0.0,8.8,31,0,0,0,warm
2024-02-19 19:00:00,27.0,0.0,9.3,35,0,0,0,warm
2024-02-19 20:00:00,26.9,0.0,8.5,31,0,0,0,warm
2024-02-19 21:00:00,25.4,0.0,8.2,32,0,0,0,warm
2024-02-19 22:00:00,24.7,0.0,9.8,35,0,0,0,pleasant
2024-02-19 23:00:00,24.5,0.0,12.1,28,0,0,0,pleasant
2024-02-20 00:00:00,23.9,0.0,13.8,26,0,0,0,pleasant
2024-02-20 01:00:00,23.0,0.0,12.8,33,0,0,0,pleasant
2024-02-20 02:00:00,21.9,0.0,10.0,47,0,0,0,pleasant
2024-02-20 03:00:00,21.0,0.0,9.6,63,0,0,0,pleasant
2024-02-20 04:00:00,20.1,0.0,6.8,78,0,0,0,pleasant
2024-02-20 05:00:00,19.1,0.0,5.4,89,0,0,0,pleasant
2024-02-20 06:00:00,19.6,0.0,5.1,95,0,0,0,pleasant
2024-02-20 07:00:00,19.5,0.0,5.1,97,0,0,0,pleasant
2024-02-20 08:00:00,21.6,0.0,7.5,89,0,0,0,pleasant
2024-02-20 09:00:00,23.5,0.0,8.6,79,0,0,0,pleasant
2024-02-20 10:00:00,25.4,0.0,7.8,69,0,0,0,warm
2024-02-20 11:00:00,27.4,0.0,7.0,61,0,0,0,warm
2024-02-20 12:00:00,29.4,0.0,7.6,49,0,0,0,warm
2024-02-20 13:00:00,30.9,0.0,9.0,38,0,0,0,warm
2024-02-20 14:00:00,32.0,0.0,10.6,31,0,0,0,warm
2024-02-20 15:00:00,32.4,0.0,12.6,28,0,0,0,warm
2024-02-20 16:00:00,32.1,0.0,12.9,30,0,0,0,warm
2024-02-20 17:00:00,31.5,0.0,11.8,29,0,0,0,warm
2024-02-20 18:00:00,28.0,0.0,4.9,42,0,0,0,warm
2024-02-20 19:00:00,28.1,0.0,1.4,41,0,0,0,warm
2024-02-20 20:00:00,27.5,0.0,0.4,42,0,0,0,warm
2024-02-20 21:00:00,25.0,0.0,9.4,48,0,0,0,pleasant
2024-02-20 22:00:00,24.0,0.0,10.1,54,0,0,0,pleasant
2024-02-20 23:00:00,23.1,0.0,11.9,63,0,0,0,pleasant
2024-02-21 00:00:00,23.1,0.0,11.2,61,0,0,0,pleasant
2024-02-21 01:00:00,23.0,0.0,14.1,64,0,0,0,pleasant
2024-02-21 02:00:00,22.6,0.0,14.7,70,0,0,0,pleasant
2024-02-21 03:00:00,22.0,0.0,15.1,77,0,0,0,pleasant
2024-02-21 04:00:00,21.4,0.0,15.7,85,0,0,0,pleasant
2024-02-21 05:00:00,20.9,0.0,13.8,91,0,0,0,pleasant
2024-02-21 06:00:00,22.1,0.0,12.9,90,0,0,0,pleasant
2024-02-21 07:00:00,22.4,0.0,15.6,87,0,0,0,pleasant
2024-02-21 08:00:00,22.8,0.1,15.5,81,0,0,0,pleasant
2024-02-21 09:00:00,24.1,0.0,15.6,72,0,0,0,pleasant
2024-02-21 10:00:00,25.6,0.0,14.1,61,0,0,0,warm
2024-02-21 11:00:00,27.2,0.0,12.8,53,0,0,0,warm
2024-02-21 12:00:00,28.3,0.0,13.5,46,0,0,0,warm
2024-02-21 13:00:00,29.3,0.0,15.6,40,0,0,0,warm
2024-02-21 14:00:00,30.0,0.0,17.3,35,0,0,0,warm
2024-02-21 15:00:00,30.4,0.0,19.1,31,0,0,0,warm
2024-02-21 16:00:00,30.2,0.0,21.0,29,0,0,0,warm
2024-02-21 17:00:00,29.5,0.0,20.6,27,0,0,0,warm
2024-02-21 18:00:00,27.4,0.0,15.1,40,0,0,0,warm
2024-02-21 19:00:00,26.0,0.0,11.0,38,0,0,0,warm
2024-02-21 20:00:00,24.6,0.0,7.9,39,0,0,0,pleasant
2024-02-21 21:00:00,22.9,0.0,9.4,43,0,0,0,pleasant
2024-02-21 22:00:00,22.5,0.0,9.1,45,0,0,0,pleasant
2024-02-21 23:00:00,22.0,0.0,10.2,49,0,0,0,pleasant
2024-02-22 00:00:00,20.9,0.0,10.0,88,0,0,0,pleasant
2024-02-22 01:00:00,20.5,0.0,9.0,96,0,0,0,pleasant
2024-02-22 02:00:00,20.0,0.0,8.2,93,0,0,0,pleasant
2024-02-22 03:00:00,19.7,0.0,8.6,78,0,0,0,pleasant
2024-02-22 04:00:00,19.5,0.0,11.0,78,0,0,0,pleasant
2024-02-22 05:00:00,19.2,0.0,9.8,84,0,0,0,pleasant
2024-02-22 06:00:00,19.8,0.0,12.6,87,0,0,0,pleasant
2024-02-22 07:00:00,19.8,0.0,13.2,87,0,0,0,pleasant
2024-02-22 08:00:00,21.3,0.0,13.8,81,0,0,0,pleasant
2024-02-22 09:00:00,23.1,0.0,15.9,73,0,0,0,pleasant
2024-02-22 10:00:00,24.9,0.0,14.8,61,0,0,0,pleasant
2024-02-22 11:00:00,26.6,0.0,13.1,50,0,0,0,warm
2024-02-22 12:00:00,28.0,0.0,13.7,39,0,0,0,warm
2024-02-22 13:00:00,29.1,0.0,15.1,33,0,0,0,warm
2024-02-22 14:00:00,29.9,0.0,16.6,31,0,0,0,warm
2024-02-22 15:00:00,29.9,0.0,16.0,29,0,0,0,warm
2024-02-22 16:00:00,29.6,0.0,16.0,27,0,0,0,warm
2024-02-22 17:00:00,29.0,0.0,15.0,25,0,0,0,warm
2024-02-22 18:00:00,27.1,0.0,9.6,32,0,0,0,warm
2024-02-22 19:00:00,25.2,0.0,8.0,36,0,0,0,warm
2024-02-22 20:00:00,24.1,0.0,8.0,38,0,0,0,pleasant
2024-02-22 21:00:00,23.5,0.0,11.5,35,0,0,0,pleasant
2024-02-22 22:00:00,23.1,0.0,13.6,35,0,0,0,pleasant
2024-02-22 23:00:00,22.1,0.0,11.1,36,0,0,0,pleasant
2024-02-23 00:00:00,20.6,0.0,8.5,38,0,0,0,pleasant
2024-02-23 01:00:00,19.4,0.0,8.4,40,0,0,0,pleasant
2024-02-23 02:00:00,18.7,0.0,9.4,38,0,0,0,pleasant
2024-02-23 03:00:00,18.0,0.0,10.0,39,0,0,0,pleasant
2024-02-23 04:00:00,17.4,0.0,9.7,42,0,0,0,pleasant
2024-02-23 05:00:00,16.9,0.0,10.0,42,0,0,0,pleasant
2024-02-23 06:00:00,16.4,0.0,7.6,54,0,0,0,pleasant
2024-02-23 07:00:00,15.9,0.0,7.3,54,0,0,0,pleasant
2024-02-23 08:00:00,18.5,0.0,8.8,47,0,0,0,pleasant
2024-02-23 09:00:00,22.4,0.0,8.5,36,0,0,0,pleasant
2024-02-23 10:00:00,25.9,0.0,11.5,27,0,0,0,warm
2024-02-23 11:00:00,27.6,0.0,10.2,28,0,0,0,warm
2024-02-23 12:00:00,28.9,0.0,9.8,20,0,0,0,warm
2024-02-23 13:00:00,29.5,0.0,9.4,19,0,0,0,warm
2024-02-23 14:00:00,29.8,0.0,8.9,19,0,0,0,warm
2024-02-23 15:00:00,29.8,0.0,9.1,18,0,0,0,warm
2024-02-23 16:00:00,29.5,0.0,7.6,18,0,0,0,warm
2024-02-23 17:00:00,29.0,0.0,6.4,18,0,0,0,warm
2024-02-23 18:00:00,25.5,0.0,8.0,22,0,0,0,warm
2024-02-23 19:00:00,23.8,0.0,7.8,22,0,0,0,pleasant
2024-02-23 20:00:00,22.5,0.0,7.8,22,0,0,0,pleasant
2024-02-23 21:00:00,21.7,0.0,9.7,22,0,0,0,pleasant
2024-02-23 22:00:00,21.5,0.0,13.2,20,0,0,0,pleasant
2024-02-23 23:00:00,20.2,0.0,11.3,17,0,0,0,pleasant
2024-02-24 00:00:00,19.2,0.0,10.4,16,0,0,0,pleasant
2024-02-24 01:00:00,18.5,0.0,10.0,17,0,0,0,pleasant
2024-02-24 02:00:00,17.9,0.0,11.3,18,0,0,0,pleasant
2024-02-24 03:00:00,17.6,0.0,12.6,19,0,0,0,pleasant
2024-02-24 04:00:00,17.2,0.0,12.6,20,0,0,0,pleasant
2024-02-24 05:00:00,16.6,0.0,10.2,21,0,0,0,pleasant
2024-02-24 06:00:00,15.9,0.0,8.3,28,0,0,0,pleasant
2024-02-24 07:00:00,15.6,0.0,7.9,30,0,0,0,pleasant
2024-02-24 08:00:00,18.9,0.0,10.8,26,0,0,0,pleasant
2024-02-24 09:00:00,22.5,0.0,7.6,23,0,0,0,pleasant
2024-02-24 10:00:00,26.0,0.0,8.9,19,0,0,0,warm
2024-02-24 11:00:00,28.2,0.0,11.6,13,0,0,0,warm
2024-02-24 12:00:00,29.3,0.0,11.6,11,0,0,0,warm
2024-02-24 13:00:00,30.0,0.0,11.5,11,0,0,0,warm
2024-02-24 14:00:00,30.5,0.0,11.7,10,0,0,0,warm
2024-02-24 15:00:00,30.6,0.0,13.6,10,0,0,0,warm
2024-02-24 16:00:00,30.2,0.0,14.3,9,0,0,0,warm
2024-02-24 17:00:00,29.2,0.0,13.9,10,0,0,0,warm
2024-02-24 18:00:00,25.0,0.0,8.1,17,0,0,0,pleasant
2024-02-24 19:00:00,22.4,0.0,9.7,21,0,0,0,pleasant
2024-02-24 20:00:00,21.2,0.0,9.2,22,0,0,0,pleasant
2024-02-24 21:00:00,20.6,0.0,7.2,22,0,0,0,pleasant
2024-02-24 22:00:00,20.5,0.0,10.9,20,0,0,0,pleasant
2024-02-24 23:00:00,19.5,0.0,10.1,20,0,0,0,pleasant
2024-02-25 00:00:00,18.3,0.0,9.4,21,0,0,0,pleasant
2024-02-25 01:00:00,17.9,0.0,10.9,21,0,0,0,pleasant
2024-02-25 02:00:00,17.5,0.0,10.1,22,0,0,0,pleasant
2024-02-25 03:00:00,17.0,0.0,9.8,22,0,0,0,pleasant
2024-02-25 04:00:00,15.8,0.0,8.2,25,0,0,0,pleasant
2024-02-25 05:00:00,15.5,0.0,12.0,26,0,0,0,pleasant
2024-02-25 06:00:00,17.0,0.0,13.7,29,0,0,0,pleasant
2024-02-25 07:00:00,17.2,0.0,13.3,28,0,0,0,pleasant
2024-02-25 08:00:00,19.5,0.0,11.7,26,0,0,0,pleasant
2024-02-25 09:00:00,22.4,0.0,11.9,22,0,0,0,pleasant
2024-02-25 10:00:00,25.1,0.0,12.1,19,0,0,0,warm
2024-02-25 11:00:00,28.1,0.0,12.8,15,0,0,0,warm
2024-02-25 12:00:00,29.8,0.0,14.0,11,0,0,0,warm
2024-02-25 13:00:00,30.5,0.0,13.5,11,0,0,0,warm
2024-02-25 14:00:00,31.2,0.0,11.6,9,0,0,0,warm
2024-02-25 15:00:00,31.4,0.0,11.5,8,0,0,0,warm
2024-02-25 16:00:00,31.0,0.0,12.6,8,0,0,0,warm
2024-02-25 17:00:00,30.0,0.0,12.8,9,0,0,0,warm
2024-02-25 18:00:00,25.3,0.0,8.9,19,0,0,0,warm
2024-02-25 19:00:00,23.1,0.0,8.1,20,0,0,0,pleasant
2024-02-25 20:00:00,22.6,0.0,7.2,22,0,0,0,pleasant
2024-02-25 21:00:00,22.0,0.0,6.3,24,0,0,0,pleasant
2024-02-25 22:00:00,21.0,0.0,7.6,25,0,0,0,pleasant
2024-02-25 23:00:00,20.6,0.0,9.1,24,0,0,0,pleasant
2024-02-26 00:00:00,20.5,0.0,11.4,24,0,0,0,pleasant
2024-02-26 01:00:00,20.5,0.0,12.5,27,0,0,0,pleasant
2024-02-26 02:00:00,20.8,0.0,13.5,33,0,0,0,pleasant
2024-02-26 03:00:00,20.5,0.0,13.8,36,0,0,0,pleasant
2024-02-26 04:00:00,20.4,0.0,13.8,37,0,0,0,pleasant
2024-02-26 05:00:00,20.0,0.0,14.7,38,0,0,0,pleasant
2024-02-26 06:00:00,20.4,0.0,16.9,41,0,0,0,pleasant
2024-02-26 07:00:00,20.5,0.0,18.0,41,0,0,0,pleasant
2024-02-26 08:00:00,21.8,0.0,17.4,38,0,0,0,pleasant
2024-02-26 09:00:00,23.5,0.0,21.0,34,0,0,0,pleasant
2024-02-26 10:00:00,25.1,0.0,20.5,32,0,0,0,warm
2024-02-26 11:00:00,27.0,0.0,19.8,29,0,0,0,warm
2024-02-26 12:00:00,28.4,0.0,18.0,28,0,0,0,warm
2024-02-26 13:00:00,31.0,0.0,16.1,25,0,0,0,warm
2024-02-26 14:00:00,32.5,0.0,14.1,23,0,0,0,warm
2024-02-26 15:00:00,33.0,0.0,11.1,21,0,0,0,warm
2024-02-26 16:00:00,32.9,0.0,10.0,20,0,0,0,warm
2024-02-26 17:00:00,32.0,0.0,9.4,22,0,0,0,warm
2024-02-26 18:00:00,27.9,0.0,5.9,32,0,0,0,warm
2024-02-26 19:00:00,27.2,0.0,8.4,32,0,0,0,warm
2024-02-26 20:00:00,26.5,0.0,8.3,33,0,0,0,warm
2024-02-26 21:00:00,25.7,0.0,9.1,35,0,0,0,warm
2024-02-26 22:00:00,24.9,0.0,12.1,36,0,0,0,pleasant
2024-02-26 23:00:00,23.6,0.0,11.8,38,0,0,0,pleasant
2024-02-27 00:00:00,23.0,0.0,13.1,40,0,0,0,pleasant
2024-02-27 01:00:00,22.2,0.0,13.3,43,0,0,0,pleasant
2024-02-27 02:00:00,21.5,0.0,13.6,47,0,0,0,pleasant
2024-02-27 03:00:00,21.0,0.0,13.2,48,0,0,0,pleasant
2024-02-27 04:00:00,20.6,0.0,12.7,49,0,0,0,pleasant
2024-02-27 05:00:00,20.0,0.0,12.0,50,0,0,0,pleasant
2024-02-27 06:00:00,20.5,0.0,12.5,51,0,0,0,pleasant
2024-02-27 07:00:00,20.5,0.0,12.7,51,0,0,0,pleasant
2024-02-27 08:00:00,22.8,0.0,13.4,46,0,0,0,pleasant
2024-02-27 09:00:00,25.8,0.0,13.0,41,0,0,0,warm
2024-02-27 10:00:00,28.8,0.0,12.4,38,0,0,0,warm
2024-02-27 11:00:00,30.9,0.0,10.5,38,0,0,0,warm
2024-02-27 12:00:00,32.5,0.0,7.1,35,0,0,0,warm
2024-02-27 13:00:00,33.7,0.0,2.9,31,0,0,0,warm
2024-02-27 14:00:00,34.4,0.0,2.6,26,0,0,0,warm
2024-02-27 15:00:00,34.7,0.0,5.9,24,0,0,0,warm
2024-02-27 16:00:00,34.5,0.0,8.0,23,0,0,0,warm
2024-02-27 17:00:00,33.8,0.0,9.2,23,0,0,0,warm
2024-02-27 18:00:00,29.5,0.0,6.3,32,0,0,0,warm
2024-02-27 19:00:00,27.8,0.0,9.8,35,0,0,0,warm
2024-02-27 20:00:00,27.0,0.0,10.8,34,0,0,0,warm
2024-02-27 21:00:00,25.9,0.0,11.2,36,0,0,0,warm
2024-02-27 22:00:00,25.0,0.0,14.1,37,0,0,0,pleasant
2024-02-27 23:00:00,23.9,0.0,13.8,40,0,0,0,pleasant
2024-02-28 00:00:00,23.0,0.0,12.7,44,0,0,0,pleasant
2024-02-28 01:00:00,22.3,0.0,12.4,47,0,0,0,pleasant
2024-02-28 02:00:00,21.8,0.0,13.1,49,0,0,0,pleasant
2024-02-28 03:00:00,21.3,0.0,12.5,55,0,0,0,pleasant
2024-02-28 04:00:00,20.8,0.0,12.9,61,0,0,0,pleasant
2024-02-28 05:00:00,20.4,0.0,13.1,65,0,0,0,pleasant
2024-02-28 06:00:00,20.4,0.0,13.5,63,0,0,0,pleasant
2024-02-28 07:00:00,20.2,0.0,14.1,63,0,0,0,pleasant
2024-02-28 08:00:00,22.2,0.0,14.8,56,0,0,0,pleasant
2024-02-28 09:00:00,24.8,0.0,15.3,48,0,0,0,pleasant
2024-02-28 10:00:00,27.7,0.0,14.5,41,0,0,0,warm
2024-02-28 11:00:00,30.0,0.0,14.1,36,0,0,0,warm
2024-02-28 12:00:00,31.9,0.0,13.0,31,0,0,0,warm
2024-02-28 13:00:00,33.1,0.0,10.5,27,0,0,0,warm
2024-02-28 14:00:00,33.8,0.0,8.3,24,0,0,0,warm
2024-02-28 15:00:00,34.1,0.0,7.6,22,0,0,0,warm
2024-02-28 16:00:00,34.0,0.0,6.6,22,0,0,0,warm
2024-02-28 17:00:00,33.3,0.0,6.6,23,0,0,0,warm
2024-02-28 18:00:00,29.7,0.0,7.0,34,0,0,0,warm
2024-02-28 19:00:00,27.8,0.0,7.6,36,0,0,0,warm
2024-02-28 20:00:00,27.1,0.0,7.2,36,0,0,0,warm
2024-02-28 21:00:00,25.7,0.0,8.9,40,0,0,0,warm
2024-02-28 22:00:00,25.4,0.0,9.7,40,0,0,0,warm
2024-02-28 23:00:00,24.8,0.0,11.0,39,0,0,0,pleasant
2024-02-29 00:00:00,24.0,0.0,12.5,39,0,0,0,pleasant
2024-02-29 01:00:00,23.3,0.0,11.9,39,0,0,0,pleasant
2024-02-29 02:00:00,22.6,0.0,13.3,40,0,0,0,pleasant
2024-02-29 03:00:00,22.0,0.0,12.7,43,0,0,0,pleasant
2024-02-29 04:00:00,21.4,0.0,13.0,49,0,0,0,pleasant
2024-02-29 05:00:00,21.2,0.0,13.6,52,0,0,0,pleasant
2024-02-29 06:00:00,21.0,0.0,10.5,57,0,0,0,pleasant
2024-02-29 07:00:00,21.0,0.0,10.7,57,0,0,0,pleasant
2024-02-29 08:00:00,23.5,0.0,12.6,50,0,0,0,pleasant
2024-02-29 09:00:00,26.4,0.0,14.8,42,0,0,0,warm
2024-02-29 10:00:00,29.5,0.0,13.8,35,0,0,0,warm
2024-02-29 11:00:00,32.3,0.0,11.2,31,0,0,0,warm
2024-02-29 12:00:00,34.4,0.0,7.3,27,0,0,0,warm
2024-02-29 13:00:00,35.8,0.0,4.4,23,0,1,0,hot
2024-02-29 14:00:00,36.8,0.0,3.5,18,0,1,0,hot
2024-02-29 15:00:00,37.0,0.0,3.9,17,0,1,0,hot
2024-02-29 16:00:00,36.9,0.0,6.3,17,0,1,0,hot
2024-02-29 17:00:00,36.2,0.0,8.4,17,0,1,0,hot
2024-02-29 18:00:00,31.6,0.0,9.0,25,0,0,0,warm
2024-02-29 19:00:00,29.1,0.0,8.8,28,0,0,0,warm
2024-02-29 20:00:00,30.0,0.0,3.7,25,0,0,0,warm
2024-02-29 21:00:00,26.4,0.0,6.6,31,0,0,0,warm
2024-02-29 22:00:00,24.8,0.0,8.1,36,0,0,0,pleasant
2024-02-29 23:00:00,24.2,0.0,8.8,38,0,0,0,pleasant
2024-03-01 00:00:00,24.1,0.0,6.9,38,0,0,0,pleasant
2024-03-01 01:00:00,23.0,0.0,12.1,46,0,0,0,pleasant
2024-03-01 02:00:00,24.5,0.0,11.2,40,0,0,0,pleasant
2024-03-01 03:00:00,23.5,0.0,8.2,43,0,0,0,pleasant
2024-03-01 04:00:00,21.5,0.0,9.8,51,0,0,0,pleasant
2024-03-01 05:00:00,21.5,0.0,8.4,51,0,0,0,pleasant
2024-03-01 06:00:00,21.4,0.0,7.4,56,0,0,0,pleasant
2024-03-01 07:00:00,22.3,0.0,8.7,51,0,0,0,pleasant
2024-03-01 08:00:00,25.0,0.0,5.7,44,0,0,0,pleasant
2024-03-01 09:00:00,28.2,0.0,7.9,38,0,0,0,warm
2024-03-01 10:00:00,30.7,0.0,8.4,32,0,0,0,warm
2024-03-01 11:00:00,33.0,0.0,9.4,26,0,0,0,warm
2024-03-01 12:00:00,34.8,0.0,11.7,23,0,0,0,warm
2024-03-01 13:00:00,36.0,0.0,16.7,21,0,1,0,hot
2024-03-01 14:00:00,36.6,0.0,19.1,19,0,1,0,hot
2024-03-01 15:00:00,36.9,0.0,19.3,18,0,1,0,hot
2024-03-01 16:00:00,36.8,0.0,17.9,18,0,1,0,hot
2024-03-01 17:00:00,36.2,0.0,19.7,18,0,1,0,hot
2024-03-01 18:00:00,33.0,0.0,11.9,23,0,0,0,warm
2024-03-01 19:00:00,31.0,0.0,9.1,27,0,0,0,warm
2024-03-01 20:00:00,29.6,0.0,8.5,30,0,0,0,warm
2024-03-01 21:00:00,28.6,0.0,8.7,32,0,0,0,warm
2024-03-01 22:00:00,27.0,0.0,10.9,40,0,0,0,warm
2024-03-01 23:00:00,26.0,0.0,15.3,51,0,0,0,warm
2024-03-02 00:00:00,25.1,0.0,16.0,51,0,0,0,warm
2024-03-02 01:00:00,24.2,0.0,11.7,47,0,0,0,pleasant
